date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:32:12	0/-1	---M--	302	error ('')			https://recroom.com/partneredcreator	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/partneredcreator.bd.delayed	(from https://recroom.com/roomrewards)
23:32:12	0/-1	---M--	302	error ('')			https://recroom.com/partneredcreator	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/partneredcreator.be.delayed	(from https://recroom.com/roomrewards)
23:32:12	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fwww.youtube.com%2Fembed%2Ft78mBwFZFyk%3Ffeature%3Doembed&display_name=YouTube&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3Dt78mBwFZFyk&image=https%3A%2F%2Fi.ytimg.com%2Fvi%2Ft78mBwFZFyk%2Fhqdefault.jpg&key=61d05c9d54e8455ea7a9677c366be814&type=text%2Fhtml&schema=youtube\%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/cdn.embedly.com/widgets/media.bf615c.delayed	(from https://recroom.com/premiuminventions)
23:32:13	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fwww.youtube.com%2Fembed%2F8diSV4I5AUc%3Ffeature%3Doembed&display_name=YouTube&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3D8diSV4I5AUc&image=https%3A%2F%2Fi.ytimg.com%2Fvi%2F8diSV4I5AUc%2Fhqdefault.jpg&key=61d05c9d54e8455ea7a9677c366be814&type=text%2Fhtml&schema=youtube\%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/cdn.embedly.com/widgets/media.c07457.delayed	(from https://recroom.com/roomcurrencies)
23:32:14	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fwww.youtube.com%2Fembed%2Fx75c4tcy4Lk%3Ffeature%3Doembed&display_name=YouTube&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3Dx75c4tcy4Lk&image=https%3A%2F%2Fi.ytimg.com%2Fvi%2Fx75c4tcy4Lk%2Fhqdefault.jpg&key=61d05c9d54e8455ea7a9677c366be814&type=text%2Fhtml&schema=youtube\%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/cdn.embedly.com/widgets/media.c18142.delayed	(from https://recroom.com/roomkeys)
23:32:14	0/-1	---M--	302	error ('')			https://recroom.com/community-commerce-rules	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/community-commerce-rules.c2.delayed	(from https://recroom.com/roomkeys)
23:32:15	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fwww.youtube.com%2Fembed%2FQkQmcOBJf6k%3Ffeature%3Doembed&display_name=YouTube&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DQkQmcOBJf6k&image=https%3A%2F%2Fi.ytimg.com%2Fvi%2FQkQmcOBJf6k%2Fhqdefault.jpg&key=61d05c9d54e8455ea7a9677c366be814&type=text%2Fhtml&schema=youtube\%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/cdn.embedly.com/widgets/media.c3d12e.delayed	(from https://recroom.com/roomconsumables)
23:32:15	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22https://rec.net/user/Plague_Playz%22>Plague_Playz</a>,	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_https_/rec.net/user/Plague_Playz__Plague_Playz_/a_,.c4.delayed	(from https://recroom.com/customshirts)
23:32:16	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22https://rec.net/user/SoulFoxGaming%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_https_/rec.net/user/SoulFoxGaming_.c5.delayed	(from https://recroom.com/customshirts)
23:32:17	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22https://rec.net/user/SATCONCook%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_https_/rec.net/user/SATCONCook_.c6.delayed	(from https://recroom.com/customshirts)
23:32:17	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22https://rec.net/user/KasiCatGirl%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_https_/rec.net/user/KasiCatGirl_.c7.delayed	(from https://recroom.com/customshirts)
23:32:18	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22https://rec.net/user/EyesDraws%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_https_/rec.net/user/EyesDraws_.c8.delayed	(from https://recroom.com/customshirts)
23:32:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Sep%202025%2020:32:29%20GMT	https://recroom.com/inkinc	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/inkinc.c9.delayed	(from https://recroom.com/customshirts)
23:32:19	0/-1	---M--	302	error ('')			https://recroom.com/partneredcreator	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/partneredcreator.ca.delayed	(from https://recroom.com/bonus)
23:32:19	0/-1	---M--	301	error ('')			https://recroom.com/inkinc	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/inkinc.cb.delayed	(from https://recroom.com/bonus)
23:32:19	0/-1	---M--	301	error ('')			https://recroom.com/inkinc	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/inkinc.cc.delayed	(from https://recroom.com/bonus)
23:32:19	0/-1	---M--	301	error ('')			https://recroom.com/inkinc	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/inkinc.cd.delayed	(from https://recroom.com/sellerswag)
23:32:19	0/-1	---M--	301	error ('')			https://recroom.com/inkinc	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/inkinc.ce.delayed	(from https://recroom.com/sellerswag)
23:32:19	0/-1	---M--	301	error ('')			https://recroom.com/inkinc	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/inkinc.cf.delayed	(from https://recroom.com/roomcurrencypricingcalculator)
23:32:19	0/-1	---M--	301	error ('')			https://recroom.com/inkinc	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/inkinc.d0.delayed	(from https://recroom.com/roomcurrencypricingcalculator)
23:32:19	0/-1	---M--	301	error ('')			https://recroom.com/inkinc	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/inkinc.d1.delayed	(from https://recroom.com/pricingrecommendations)
23:32:20	216490/216490	---M-Z	200	added ('OK')	text/html	etag:W/%22e3d6a4fb66319606441882cc49a3492f%22	https://recroom.com/ship-notes?offset=1743649200104&author=5fa9ba4e116faf366c11897f	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes0508.html	(from https://recroom.com/ship-notes?author=5fa9ba4e116faf366c11897f)
23:32:20	71983/71983	---M-Z	200	added ('OK')	text/html	etag:W/%225243a035a4543c4e724ce5edeb47b66c--gzip%22	https://recroom.com/ship-notes/2025/3/24/rec-room-update-the-pick-your-nose-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2025/3/24/rec-room-update-the-pick-your-nose-edition.html	(from https://recroom.com/ship-notes/2025/4/2/rec-room-update-the-get-rotated-edition)
23:32:21	74516/74516	---M-Z	200	added ('OK')	text/html	etag:W/%225a71b81cb597708dca8d5051be9c1e75--gzip%22	https://recroom.com/ship-notes/2025/3/17/rec-room-update-the-eyes-and-eyebrows-and-mouth-and-nose-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2025/3/17/rec-room-update-the-eyes-and-eyebrows-and-mouth-and-nose-edition.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:21	72299/72299	---M-Z	200	added ('OK')	text/html	etag:W/%22cc5121be9417484a4a1a67da17842d9d--gzip%22	https://recroom.com/ship-notes/2025/3/10/rec-room-update-the-1hz-donut-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2025/3/10/rec-room-update-the-1hz-donut-edition.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:22	73182/73182	---M-Z	200	added ('OK')	text/html	etag:W/%22ebf208ff5d12c9ec2c8fe9f722cf7997--gzip%22	https://recroom.com/ship-notes/g2sexdn5b9rswkmwf8mr6xwdnwxtb3	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/g2sexdn5b9rswkmwf8mr6xwdnwxtb3.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:22	73209/73209	---M-Z	200	added ('OK')	text/html	etag:W/%227d4593892c7f9bad9a1c7cee82f728ad--gzip%22	https://recroom.com/ship-notes/2025/2/18/rec-room-update-the-replicated-chips-amp-guacamole-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2025/2/18/rec-room-update-the-replicated-chips-amp-guacamole-edition.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:23	71500/71500	---M-Z	200	added ('OK')	text/html	etag:W/%2273025e47da6de16ac93dadfeeed633d8--gzip%22	https://recroom.com/ship-notes/2025/2/3/rec-room-update-the-you-might-wanna-sit-down-for-this-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2025/2/3/rec-room-update-the-you-might-wanna-sit-down-for-this-edition.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:23	75923/75923	---M-Z	200	added ('OK')	text/html	etag:W/%22444a21ae103cc03f25b0e8906d2b5fcb--gzip%22	https://recroom.com/ship-notes/2025/1/27/rec-room-update-the-road-to-rooms-2-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2025/1/27/rec-room-update-the-road-to-rooms-2-edition.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:24	72144/72144	---M-Z	200	added ('OK')	text/html	etag:W/%22d9e15da726878004e4ba069c770d806f--gzip%22	https://recroom.com/ship-notes/2025/1/22/rec-room-patch-the-first-of-the-year-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2025/1/22/rec-room-patch-the-first-of-the-year-edition.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:24	89016/89016	---M-Z	200	added ('OK')	text/html	etag:W/%22ada44b0b460cb9719be4f7a5c0f9c0c1--gzip%22	https://recroom.com/ship-notes/2025/1/14/rec-room-update-the-first-of-the-year-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2025/1/14/rec-room-update-the-first-of-the-year-edition.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:25	73878/73878	---M-Z	200	added ('OK')	text/html	etag:W/%2243b639b360f65a96200e358276404234--gzip%22	https://recroom.com/ship-notes/2024/12/9/rec-room-patch-the-last-of-the-year-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2024/12/9/rec-room-patch-the-last-of-the-year-edition.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:25	79314/79314	---M-Z	200	added ('OK')	text/html	etag:W/%22ecf6cc9ee95a97c94820b1bc5a1fbe0b--gzip%22	https://recroom.com/ship-notes/2024/11/22/rec-room-update-the-the-big-one-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2024/11/22/rec-room-update-the-the-big-one-edition.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:26	71504/71504	---M-Z	200	added ('OK')	text/html	etag:W/%22444013cb34ffdf85ce343fee23d9802c--gzip%22	https://recroom.com/ship-notes/2024/11/13/rec-room-patch-the-little-wonders-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2024/11/13/rec-room-patch-the-little-wonders-edition.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:27	70077/70077	---M-Z	200	added ('OK')	text/html	etag:W/%2281760407b66833cbb216cc745a2645b5--gzip%22	https://recroom.com/ship-notes/2024/10/28/rec-room-patch-the-place-precisely-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2024/10/28/rec-room-patch-the-place-precisely-edition.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:27	71276/71276	---M-Z	200	added ('OK')	text/html	etag:W/%22e74532b5090f2ecef17b1c881f2bc38c%22	https://recroom.com/ship-notes/2024/10/21/rec-room-patch-the-updated-update-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2024/10/21/rec-room-patch-the-updated-update-edition.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:28	70346/70346	---M-Z	200	added ('OK')	text/html	etag:W/%22b729be8bc7a7d7247a23fb9a45483457--gzip%22	https://recroom.com/ship-notes/2024/10/7/rec-room-update-the-rectober-2024-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2024/10/7/rec-room-update-the-rectober-2024-edition.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:29	74213/74213	---M-Z	200	added ('OK')	text/html	etag:W/%22211f3a751e665338c64cf3249aacf3e6--gzip%22	https://recroom.com/ship-notes/2024/9/30/rec-room-update-the-fully-functioning-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2024/9/30/rec-room-update-the-fully-functioning-edition.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:29	71155/71155	---M-Z	200	added ('OK')	text/html	etag:W/%225695c1e18b8cb7a25a927523bb5472db--gzip%22	https://recroom.com/ship-notes/2024/9/23/rec-room-update-the-nothing-to-see-here-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2024/9/23/rec-room-update-the-nothing-to-see-here-edition.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:30	74842/74842	---M-Z	200	added ('OK')	text/html	etag:W/%22628d5eb15f1ee923bb3fb3a1c613eb83--gzip%22	https://recroom.com/ship-notes/2024/9/16/rec-room-update-the-upgraded-bean-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2024/9/16/rec-room-update-the-upgraded-bean-edition.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:30	70740/70740	---M-Z	200	added ('OK')	text/html	etag:W/%2279c30963cbd16d84d1fad1fac1915eb9--gzip%22	https://recroom.com/ship-notes/2024/9/10/rec-room-update-the-fall-cleaning-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2024/9/10/rec-room-update-the-fall-cleaning-edition.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:31	76046/76046	---M-Z	200	added ('OK')	text/html	etag:W/%2259b8cf592e4ed2569f5559d22c6560da--gzip%22	https://recroom.com/ship-notes/2024/9/4/rec-room-update-the-all-that-and-a-bag-of-chips-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2024/9/4/rec-room-update-the-all-that-and-a-bag-of-chips-edition.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:31	183783/183783	---M-Z	200	added ('OK')	text/html	etag:W/%22766425fda310bac4f4f96f8ef5180d44--gzip%22	https://recroom.com/ship-notes?offset=1742875200065&reversePaginate=true	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes52b5.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:32	0/-1	---M--	302	error ('')			https://recroom.com/partneredcreator	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/partneredcreator.e9.delayed	(from https://recroom.com/videopartner)
23:32:32	0/-1	---M--	302	error ('')			https://recroom.com/partneredcreator	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/partneredcreator.ea.delayed	(from https://recroom.com/videopartner)
23:32:33	196116/196116	---M-Z	200	added ('OK')	text/html	etag:W/%22053a172b89ef0c007cf68b1c71315cdb--gzip%22	https://recroom.com/ship-notes?offset=1725505200833	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes70af.html	(from https://recroom.com/ship-notes?offset=1743649200104)
23:32:33	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fwww.youtube.com%2Fembed%2F2MkzmihP9AI%3Ffeature%3Doembed&display_name=YouTube&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3D2MkzmihP9AI&image=https%3A%2F%2Fi.ytimg.com%2Fvi%2F2MkzmihP9AI%2Fhqdefault.jpg&key=61d05c9d54e8455ea7a9677c366be814&type=text%2Fhtml&schema=youtube\%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/cdn.embedly.com/widgets/media.ebe685.delayed	(from https://recroom.com/invasion)
23:32:34	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22https://www.youtube.com/embed/MuWUhi5lAbw?feature=oembed\%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_https_/www.youtube.com/embed/MuWUhi5lAbw.ec6b6f.delayed	(from https://recroom.com/scienceparty)
23:32:35	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22https://www.youtube.com/embed/MuWUhi5lAbw?feature=oembed%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_https_/www.youtube.com/embed/MuWUhi5lAbw.ed250f.delayed	(from https://recroom.com/scienceparty)
23:32:36	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22https://www.youtube.com/embed/RbG7tuXhK64?feature=oembed\%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_https_/www.youtube.com/embed/RbG7tuXhK64.ee6b6f.delayed	(from https://recroom.com/invasion2)
23:32:37	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22https://www.youtube.com/embed/RbG7tuXhK64?feature=oembed%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_https_/www.youtube.com/embed/RbG7tuXhK64.ef250f.delayed	(from https://recroom.com/invasion2)
23:32:38	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fwww.youtube.com%2Fembed%2Fx3Yd3WO5mPs%3Ffeature%3Doembed&display_name=YouTube&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3Dx3Yd3WO5mPs&image=https%3A%2F%2Fi.ytimg.com%2Fvi%2Fx3Yd3WO5mPs%2Fhqdefault.jpg&key=61d05c9d54e8455ea7a9677c366be814&type=text%2Fhtml&schema=youtube\%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/cdn.embedly.com/widgets/media.f0bee2.delayed	(from https://recroom.com/hauntsociety)
23:32:39	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//www.youtube.com/embed/7kQm0JUY-SM?t&amp;wmode=opaque&amp;enablejsapi=1\%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/www.youtube.com/embed/7kQm0JUY-SM.f1ff92.delayed	(from https://recroom.com/contestmadscience)
23:32:40	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//www.youtube.com/embed/7kQm0JUY-SM?t&wmode=opaque&enablejsapi=1%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/www.youtube.com/embed/7kQm0JUY-SM.f287df.delayed	(from https://recroom.com/contestmadscience)
23:32:41	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//www.youtube.com/embed/rx_2O7OeFIk?wmode=opaque&amp;enablejsapi=1\%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/www.youtube.com/embed/rx_2O7OeFIk.f39ae1.delayed	(from https://recroom.com/contest-winners)
23:32:42	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//www.youtube.com/embed/rx_2O7OeFIk?wmode=opaque&enablejsapi=1%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/www.youtube.com/embed/rx_2O7OeFIk.f48344.delayed	(from https://recroom.com/contest-winners)
23:32:43	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/TheLegendofProdosia	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/TheLegendofProdosia.f5.delayed	(from https://recroom.com/folklore)
23:32:44	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//www.youtube.com/embed/dBeetHkra8E?wmode=opaque&amp;enablejsapi=1\%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/www.youtube.com/embed/dBeetHkra8E.f69ae1.delayed	(from https://recroom.com/videocontest)
23:32:45	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//www.youtube.com/embed/dBeetHkra8E?wmode=opaque&enablejsapi=1%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/www.youtube.com/embed/dBeetHkra8E.f78344.delayed	(from https://recroom.com/videocontest)
23:32:46	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//www.youtube.com/embed/MHuZssFeQTE?wmode=opaque&amp;enablejsapi=1\%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/www.youtube.com/embed/MHuZssFeQTE.f89ae1.delayed	(from https://recroom.com/comedyvideocontest)
23:32:47	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//www.youtube.com/embed/MHuZssFeQTE?wmode=opaque&enablejsapi=1%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/www.youtube.com/embed/MHuZssFeQTE.f98344.delayed	(from https://recroom.com/comedyvideocontest)
23:32:48	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//www.youtube.com/embed/jk6Ti5TWrDQ?wmode=opaque&amp;enablejsapi=1\%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/www.youtube.com/embed/jk6Ti5TWrDQ.fa9ae1.delayed	(from https://recroom.com/video-contest-3)
23:32:49	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//www.youtube.com/embed/jk6Ti5TWrDQ?wmode=opaque&enablejsapi=1%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/www.youtube.com/embed/jk6Ti5TWrDQ.fb8344.delayed	(from https://recroom.com/video-contest-3)
23:32:50	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fwww.youtube.com%2Fembed%2FGOIlDNVit5g%3Ffeature%3Doembed&display_name=YouTube&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DGOIlDNVit5g&image=https%3A%2F%2Fi.ytimg.com%2Fvi%2FGOIlDNVit5g%2Fhqdefault.jpg&key=61d05c9d54e8455ea7a9677c366be814&type=text%2Fhtml&schema=youtube\%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/cdn.embedly.com/widgets/media.fc9318.delayed	(from https://recroom.com/videocontest4)
23:32:51	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fwww.youtube.com%2Fembed%2FY2sbeyfE1to%3Ffeature%3Doembed&display_name=YouTube&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DY2sbeyfE1to&image=https%3A%2F%2Fi.ytimg.com%2Fvi%2FY2sbeyfE1to%2Fhqdefault.jpg&key=61d05c9d54e8455ea7a9677c366be814&type=text%2Fhtml&schema=youtube\%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/cdn.embedly.com/widgets/media.fd053d.delayed	(from https://recroom.com/videocontest5)
23:32:52	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fwww.youtube.com%2Fembed%2F5aLsnTqQFbU&display_name=YouTube&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3D5aLsnTqQFbU&key=61d05c9d54e8455ea7a9677c366be814&type=text%2Fhtml&schema=google\%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/cdn.embedly.com/widgets/media.fe73b5.delayed	(from https://recroom.com/videocontest6)
23:32:53	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/submitart	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/submitart.ff.delayed	(from https://recroom.com/artcontest6)
23:32:54	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/%22//www.youtube.com/embed/M2EZqt77cSg?wmode=opaque&amp;enablejsapi=1%22	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/_/www.youtube.com/embed/M2EZqt77cSg.1008873.delayed	(from https://recroom.com/memecontestwinners)
